id,title,price,sqft,image,url,post_published_date,lat,long,postal_code,FSA,rental_type,bedrooms,bathrooms,furnished,pet_friendly,description,source
c_7160637143,"Chic 2 Bedroom Suite with Balcony, Parking and Locker",3495,820.0,https://images.craigslist.org/01010_iLyAB63XYvI_09G06s_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-chic-2-bedroom-suite/7160637143.html,2020-08-10,43.6404,-79.3995,M5V 0E4,M5V,condo,2.0,2.0,True,False,"2BR / 2Ba 820ft2 available now furnished apartment w/d in unit no smoking attached garage/ 2br - 820ft2 -FURNISHED – 2 BED – 2 BATH – CONDO / APARTMENT – 820 SQ. FT.
Downtown Toronto Furnished Condo Rental at 300 Front Street – Chic 2 Bedroom Suite with Balcony, Parking and Locker

$3,495 /month
Available: Aug 1, 2020
Min 6 Month

DOWNTOWN TORONTO
300 Front Street West, #3310
Toronto

Enjoy luxury in every sense of the word at this stunning downtown Toronto furnished condo rental at 300 Front Street. Opening the door to this fabulously trendy rental you will appreciate the posh details from the luscious hardwood floors to the elegant lighting fixtures. Down a short hallway you will find the full guest bath to your right next to your foyer closet. The 820 square foot rental then opens up to reveal the kitchen, boasting a modern kitchen with integrated stainless steel appliances and a wonderful combination of wooden cabinetry and deep red back splash. A sleek four person glass dining table offers easy access to sit down to your meals after you whip them up. Next to the kitchen you will find a door revealing your stacked in-suite washer and dryer for ultimate convenience. Continue on into the suite to find the living room, filled with light thanks to the floor to ceiling windows and glass sliding doors which allow you to step out onto your balcony and enjoy the spectacular view! To either side of the living room you will find the bedrooms each featuring a plush Queen size bed, ample closet space and a desk so you can work from the privacy of your own bedroom. The master bedroom features a large en suite bathroom with an extra long vanity and modern slanted sink. 300 Front Street offers its residents the best and most luxurious building amenities including a rooftop pool and sundeck boasting unparalleled view as well as a fitness center, hot tub, steam room, theatre room, concierge service and more! You will find Union Station a mere 7 minute walk away and St Andre station a 5 minute walk away, so you can commute across downtown or the GTA with ease. Drivers will have easy access to Lakeshore Blvd and Gardiner Expressway. To top it off, this rental features the most desirable downtown location with Toronto’s best attractions found just down the street and many top restaurants, bars and lounges surrounding the neighbourhood. Your rent includes premium cable, WiFi, electricity/hydro, water, and 1 storage locker. Sorry, pets are not permitted and a one time move out cleaning fee of $195 applies. Rent it Furnished provides full property management services in Toronto. Not all properties listed with us are professionally managed by our brokerage.

to APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/downtown-toronto-furnished-condo-rental-at-300-front/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/toronto/listings/

Rent It Furnished Realty 500 King Street West
Toronto, ON M5V 1L9

Please note:
All information on this ad is accurate as of the date of posting and may change at any time. Please see RentitFurnished.com for updated information on this listing. To work with a Leasing Agent personally, 100% free of charge, please contact us.",craigslist
c_7173366834,"Immaculate 2 Bedroom, 2 Bath with Stunning Balcony Views and Beautiful",2995,690.0,https://images.craigslist.org/00y0y_2EOpRaSoby7_0gw09i_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/west-toronto-immaculate-2-bedroom-2/7173366834.html,2020-08-10,43.648,-79.4177,M6J 2W8,M6J,condo,2.0,2.0,True,False,"2BR / 2Ba 690ft2 available now furnished apartment w/d in unit no smoking attached garage/ 2br - 690ft2 -FURNISHED – 2 BED – 2 BATH – CONDO / APARTMENT – 690 SQ. FT.
Queen West Toronto Furnished Condo Rental at Epic on Triangle Park – Immaculate 2 Bedroom, 2 Bath with Stunning Balcony Views and Beautiful Decor

$2,995 /month
Available: Aug 4, 2020
Min 6 Month

QUEEN WEST
68 Abell Street, #1035
Toronto

This Queen West Toronto furnished condo rental at Epic on Triangle Park offers 690 square feet of impeccably designed living space. Featuring 2 spacious bedrooms, 2 bathrooms, hardwood floors, high ceilings and more – this corner suite has everything for comfortable and stylish living. A modern kitchen comes fully equipped with everything from stainless steel appliances to tableware and cookware. Find granite counters, ample cabinetry and an eat in kitchen anchored by a modern chandelier and a stylish dining set that seats 4. This Toronto furnished condo rental boasts floor to ceiling windows, a beautifully decorated living room with caramel toned leather sofa , coordinating accents and access to the balcony where an outdoor oasis and beautiful views await. Enjoy 2 spacious bedrooms with a king sized master suite and divine king sized bed with upholstered headboard, luxurious bedding and plush home accents. Both bedrooms offer ample personal storage space and well curated art and home accessories. Included in this Toronto furnished condo rental is discreet in suite laundry, internet, Bell Fiber TV, Smart Home August lock, multiple WeMo light switches, air conditioning and visitor parking. All utilities are included for an additional $200 per month. Sorry, pets are not permitted at this time. Residents enjoy access to the fitness centre, rooftop patio, 24/7 concierge and security, saunas, a lounge, party room, games room, media room, and guest suites. Located with a walk Score of 95 and a Transit Score of 100 this neighborhood offers extreme convenience. Whether you want to take the TTC Queen or King streetcars, or connect to the Dufferin or Ossington TTC Subway stations, or quickly get to the Gardiner Express by car, it’s all accessible from this great location. Enjoy the shopping, cafes and dining that Queen West, Liberty Village, Ossington Strip, or Little Italy/Portugal have to offer or venture to the infamous Drake Hotel, The Gladstone Hotel, and some of the best coffee shops, pizza parlors, and even fine dining minutes away. Rent it Furnished is a full-service provider of Toronto Investment Real Estate Services. Our services include leasing, tenant placement, full property management and Investment Real Estate Sales in the Toronto and surrounding areas. Not all properties listed with Rent it Furnished are professionally managed by Rent it Furnished, and pricing, terms and availability is subject to change.

**High-season monthly rental price from May-September and for any lease terms 9 months and less will vary.

To APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/queen-west-toronto-furnished-condo-rental-at-epic-on-triangle-park-i/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/toronto/listings/

Rent it Furnished Inc - 500 King St W, 3rd Floor, Toronto, ON, M5V 1L2",craigslist
c_7173367498,"Gorgeous 2 Bed, 2 Bath plus Corner Suite Balcony with Water Views in E",3295,850.0,https://images.craigslist.org/00o0o_amxSWG9NY8C_0CI0pI_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-gorgeous-2-bed-2-bath/7173367498.html,2020-08-10,43.623,-79.3936,M5V 1A1,M5V,condo,2.0,2.0,True,True,"2BR / 2Ba 850ft2 available sep 1 cats are OK - purrr dogs are OK - wooof furnished apartment w/d in unit no smoking attached garage/ 2br - 850ft2 -FURNISHED – 2 BED – 2 BATH – CONDO / APARTMENT – 850 SQ. FT.
Toronto Furnished Condo Rental at Maple Leaf Square Condos – Gorgeous 2 Bed, 2 Bath plus Corner Suite Balcony with Water Views in Entertainment District

$3,295 /month
Available: Sep 1 2020
Monthly

ENTERTAINMENT DISTRICT
65 Bremner Blvd
Toronto

Step into this gorgeous 2 bedroom, 2 bathroom Toronto Furnished Condo Rental at Maple Leaf Square Condos. With brilliant interior décor, stylish furniture and incredible corner suite location, this Entertainment District rental has it all! A beautiful open concept reveals a modern kitchen with Oak cabinets, polished granite counters, stainless steel appliances and a kitchen island for easy meal prep. Find all the creature comforts in this fully equipped home, including a private balcony with water views, hardwood flooring and decadent bedrooms with luxurious bedding, boutique styling and generous storage spaces. Your rent includes in suite laundry, basic cable, Netflix, hydro, internet, gas and water. Parking is also available for an additional $200 per stall per month and pets are welcome with an additional pet fee (please inquire). A one time cleaning fee of $195 is applicable. Residents are privileged to premium building amenities including concierge, fitness facility, guest suite, hot tub, pool tables, theatre, swimming pool and steam room. Located in the heart of Toronto, accessing entertainment is at your doorstep, with Rogers Centre, CN Tower, Ripley’s Aquarium, the Metro Toronto Convention Centre and more all nearby. Dining options line the streets and cafes and shops can be found throughout. Rent it Furnished is a full-service provider of Toronto Investment Real Estate Services. Our services include leasing, tenant placement, full property management and Investment Real state Sales in the Toronto and surrounding areas. Not all properties listed with Rent it Furnished are professionally managed by Rent it Furnished. Pricing, terms and availability is subject to change.

To APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/toronto-furnished-condo-rental-at-maple-leaf-square-condos-ii/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/toronto/listings/

Rent it Furnished Inc - 500 King St W, 3rd Floor, Toronto, ON, M5V 1L2",craigslist
c_7173406311,"Expansive 3 Bedroom, 2 Bath with Balcony and Private Sauna",4795,1576.0,https://images.craigslist.org/00I0I_8rx309ir0ZL_07u04Z_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-expansive-3-bedroom-2/7173406311.html,2020-08-10,43.6404,-79.3995,M5V 0E4,M5V,condo,3.0,2.0,True,True,"3BR / 2Ba 1576ft2 available now cats are OK - purrr dogs are OK - wooof furnished apartment w/d in unit no smoking attached garage/ 3br - 1576ft2 -FURNISHED – 3 BED – 2 BATH – CONDO / APARTMENT – 1576 SQ. FT.
Fort York Toronto Furnished Condo for Rent at Portland Park Village Condos -Expansive 3 Bedroom, 2 Bath with Balcony and Private Sauna

$4,795 /month
Available: Immediately
Flexible Term

FORT YORK
550 Front Street West, #619
Toronto

This stylish Fort York Toronto Furnished Condo for Rent at Portland Park Village Condos features 1600 square feet, 3 bedrooms, 2 bathrooms, a sauna, hardwood floors and warm modern décor throughout. A spacious kitchen offers custom cabinets, slate tile floors, stainless steel appliances and walk out balcony. This Toronto furnished condo showcases floor to ceiling windows with views of the east, west and south to the lake! Modern décor in the living and dining area provide style and comfort with their warm touch of rich leather and wood accents. Find the huge master-bedroom with a walk-in closet, sitting area and an en-suite bathroom that includes a sauna while the two guest bedrooms are spacious and share a lovely bathroom with walk-in shower. Included in this Fort York Toronto Furnished Condo for Rent at Portland Park Village Condos is in suite laundry, 1 balcony and underground parking. A one-time cleaning fee of $295 applies. Gas is capped at $135/month and hydro is capped at $185/month, tenant is responsible for overage charges in both cases. Pets may be considered, please inquire. Enjoy a five minute walk to the King Street Entertainment Strip and only five more minutes to Queen Street West. Close to all the excitement including restaurants, bars, shopping and cafes of King and Queen Street West, yet just far enough away to enjoy quiet living at home. A quick drive to the Gardiner Expressway takes you to the east and west end of the city or to the airport in minutes! Rent it Furnished is a full-service provider of Toronto Investment Real Estate Services. Our services include leasing, tenant placement, full property management and Investment Real Estate Sales in the Toronto and surrounding areas. Not all properties listed with us are professionally managed by Rent it Furnished. Pricing, terms and availability is subject to change.

To APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/fort-york-toronto-furnished-condo-for-rent-at-portland-park-village-condos-i/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/montreal/listings/

Rent It Furnished Realty 500 King Street West
Toronto, ON M5V 1L9

Please note:
All information on this ad is accurate as of the date of posting and may change at any time. Please see RentitFurnished.com for updated information on this listing. To work with a Leasing Agent personally, 100% free of charge, please contact us.",craigslist
c_7173409593,"Charming 1 Bedroom Suite with Den, Balcony and City Views",2495,640.0,https://images.craigslist.org/00t0t_bkKdnawvvC2_0CI0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-charming-1-bedroom/7173409593.html,2020-08-10,43.623,-79.3936,M5V 1A1,M5V,condo,1.0,1.0,True,False,"1BR / 1Ba 640ft2 available sep 21 furnished apartment w/d in unit no smoking/ 1br - 640ft2 -FURNISHED – 1 BED + DEN – 1 BATH – CONDO / APARTMENT – 640 SQ. FT.
Waterfront Toronto Furnished Condo Rental at Infinity – Charming 1 Bedroom Suite with Den, Balcony and City Views

$2,495 /month
Available: Sep 21, 2020
Flexible Term

WATERFRONT
19 Grand Trunk Crescent, #3108
Toronto

** PRICE REDUCED to $2295 for the following 6 months **

Enjoy modern touches and a comfortable setting in this waterfront Toronto furnished 1 bedroom plus den. Thanks to floor to ceiling windows, this rental is filled with natural sunlight throughout the day and boasts fantastic view. Step out onto your private balcony to take in the vista and enjoy a cocktail while you gaze at the twinkling city lights. The living room is home to a plush couch, a modern coffee table duo and accent armchair. You will be able to kick back and watch basic cable on the flat screen TV. The kitchen boasts smooth granite counter tops, stainless steel appliances and a kitchen island where you will be able to enjoy your meals. When you need to bring your work home with you, you will be able to take full advantage of the den which is set up as an office space. When its time to relax head over to the bedroom which features a cozy bed, floor to ceiling windows, direct access to the balcony and carpeted floors for added comfort. As a resident of Infinity Condos you will have access to exciting building amenities including meeting rooms, a pool and fitness center so you never miss a workout. Found right by some of Toronto most popular attractions, you will be able to walk to the CN Tower, Ripley’s Aquarium and Rogers center. Enjoy having the Toronto harbourfront mere steps away with its beautiful bike paths, parks and views. Thanks to the Longos and LCBO just next door, you will be able to pick up your groceries with ease. For those who prefer not to cook, you will never have a vast selection of restaurants to try out from e11even, Taverna Mercatto, Real Sport and more. Union station is found within walking distance and you will be able to hop on the Queens Quay street car. Your rent includes basic cable, internet, water and hydro/electricity with a monthly cap of $60. Sorry, no pets are allowed and a one time move out cleaning fee of $195 applies. Rent it Furnished provides full property management services in Toronto. Not all properties listed with us are professionally managed by our company and pricing, terms and availability is subject to change.

to APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/waterfront-toronto-furnished-condo-rental-at-infinity-condos/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/montreal/listings/

Rent It Furnished Realty 500 King Street West
Toronto, ON M5V 1L9

Please note:
All information on this ad is accurate as of the date of posting and may change at any time. Please see RentitFurnished.com for updated information on this listing. To work with a Leasing Agent personally, 100% free of charge, please contact us.",craigslist
c_7174808650,Room in cabbage town,1300,,https://images.craigslist.org/00Y0Y_gbi8d2ww8yS_0fu08I_600x450.jpg,https://toronto.craigslist.org/tor/roo/d/downtown-toronto-room-in-cabbage-town/7174808650.html,2020-08-10,43.6555,-79.3626,M5A 3A8,M5A,house,,,True,False,"furnished house laundry on site no smoking street parking no private bath private room Looking for a gay friendly , Clean ,Responsible , respectful , non smoker and Quiet person to share a victorian house in Cabbage-town . Street parking availabe. Looking for Sept. All in",craigslist
c_7174803202,Annex – Unfurnished 2 Bedroom Basement apt – View of Sibelius Park,2200,650.0,https://images.craigslist.org/00808_4mOUqfQPpvW_0CI0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-annex-unfurnished-2-bedroom/7174803202.html,2020-08-10,43.671482,-79.409364,M5R,M5R,apartment,2.0,1.0,,False,"2BR / 1Ba 650ft2 available sep 1 apartment w/d in unit no smoking no parking/ 2br - 650ft2 -Available September 1

Truly Central Annex location: Steps to Bloor Street, close to U of T, on Sibelius Park, with spectacular views. Minutes to Spadina, Bathurst and Dupont subway stations.

Bright, modern, spacious and impeccable basement two bedroom apartment overlooking beautiful Sibelius park in the heart of the Annex. Cozy in-floor heating, but cool in the summer!

Private entrance.

The apartment layout is shown in the attached architect’s drawings.

Full height ceilings.

Included:

• All utilities (electricity, heat, water)
• Warm heated floors in winter; cool in summer
• Private full-sized laundry (washer and dryer) in the unit
• Dishwasher
• Microwave, Stove, Fridge
• Wi-Fi
• Big screen TV with Netflix
• Snow removal

Absolutely no pets/smoking

$2200 (utilities included; monthly utilities savings of $150-250!)

Available September 1",craigslist
c_7174802355,#412-111 St. Clair Avenue West,1995,650.0,https://images.craigslist.org/01616_1QVtY4PTsnA_0c608P_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-st-clair-avenue-west/7174802355.html,2020-08-10,43.6861,-79.4025,M4V 1P7,M4V,condo,1.0,1.0,,True,"1BR / 1Ba 650ft2 available sep 1 cats are OK - purrr dogs are OK - wooof condo w/d in unit no smoking detached garage/ 1br - 650ft2 -1 Bed+DEN / 1 Bath, Unobstructed Views, Upgraded Bath, Kitchen, Backsplash, Granite Countertops, Stainless Steel Appliances, Hardwood Floors, Tons of Natural Light, En-Suite Washer/Dryer, Conservation View, Juliette Balcony, Close to St.Clair West Station,Deer Park,Forest Hill South

Call or Text: show contact info
Email: Properties @ RoyalYorkPM.com

412-111 St. Clair Avenue West Toronto, Ontario M4V 1N5
Spadina Road and St. Clair Avenue West

$2,000 (Parking and Locker Available at an extra cost)
Discounted Cable,Phone & Internet (Throughout The Term)

Tons of Natural Light!!
Close to Downtown Toronto!!

UNIT AMENITIES:
- 1 Bedroom +Den | 1 Bathroom
- Hardwood Floors
- Upgraded Backsplash
- Upgraded Granite Countertops
- Stainless Steel Appliances
- Upgraded Bathrooms
- En-Suite Laundry

BUILDING AMENITIES:
- 24/7 Security
- Concierge Service
- Fitness Centre
- Yoga / Pilates Room
- Spin Bike Room
- Party Room
- Indoor Pool
- Squash Court
- Outdoor Patio
- Media Room
- Golf Range

Available September 1, 2020!!

** Call or Text: show contact info **",craigslist
c_7174797925,Fully furnished ground unit 2 bedrooms/1.5 bathrooms (Dec '20-Feb '21),2500,1200.0,https://images.craigslist.org/00q0q_coTTL1fkPtw_0co0gw_600x450.jpg,https://toronto.craigslist.org/tor/sub/d/downtown-toronto-fully-furnished-ground/7174797925.html,2020-08-10,43.6555,-79.3626,M5A 3A8,M5A,house,2.0,15.0,True,False,"2BR / 1.5Ba 1200ft2 available nov 26 furnished apartment w/d in unit no smoking street parking private bath private room/ 2br - 1200ft2 -# Downtown (Cabbage Town) spacious fully furnished 2 bedrooms/1.5 bathrooms private apartment in a Victorian house - Sublet beginning of December 2020 to end of February 2021 (3 months)

## Sublet summary

* Rent: $2500 / month flat rate (all inclusive: utilities, internet)
* Minimum 2 months
* We ask for first and last payments upfront (with accordance to bylaws, non-negotiable)
* We will ask you to water our plants
* Located in downtown (Cabbage Town), 15 min. walk from Dundas Square, 25 min. walk from University of Toronto.
* A unique, spacious, and private space.

## Sublet details

Hi there,

We are offering our beautiful and spacious Victorian home for sublet from November 26-7 1st, 2020 to February 28th, 2021 (3 months in total).
The apartment includes the lower two floors of a 4 stories gorgeous Victorian house (only the entrance is shared with upstairs neighbours).
The space includes a spacious bedroom and living room, a dining area, a kitchen, two working areas, a powder room, a bathroom (with a shower, and a bath tub),
a private balcony (with BBQ) in a private backyard, and a shared front porch,.

The sublet includes fully suited house, ready to be used, including towels/beddings, high speed internet, washer/dryer/dishwasher (private, and inside the house), and plenty of storage rooms. We will collect our belongings into the den in the lower floor, so you will have access to many of the storage spaces.å

The house is very spacious, with high ceiling, a stained-glass window, and a very unique atmosphere. The backyard also has BBQ (though weather might be too cold).
The house is located in Cabbage town (walking distance to central downtown Toronto, 15 min walk from Dundas Square), surrounded by stores, restaurants, coffee houses, public parks, and public transportation nearby.

We are looking for a renter that will keep our place in good conditions (couples will get priority, we rather avoid roommates but will consider exceptions).

Thanks DD & Micha",craigslist
c_7174795859,"Bright and Spacious 1-Bedroom Available, ready for move-in.",1725,575.0,https://images.craigslist.org/00L0L_lCsb2Xnkamd_0CI0pO_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/east-toronto-bright-and-spacious-1/7174795859.html,2020-08-10,43.6803,-79.3538,M4K 2X5,M4K,apartment,,,,True,"575ft2 available sep 1 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg wheelchair accessible/ 575ft2 -GREAT LOCATION! $1,725.00 A MONTH.
- South West facing
- Hardwood floors
- Plenty of closet space
- Hydro extra
- Internet and Cable ready (wiring only - internet and cable not included)
- Laundry Room on the main floor (onsite)
- Access to swimming pool & bbq during the summer months
- Underground parking for tenants is available (additional cost)
- Bike racks underground and above ground Tenant Conveniences:
- Steps away from bus stop
(100 Flemingdon, 87 Cosburn, 62 Mortimer, 8 Broadview)
- Walking distance to Broadview Subway Station
- Onsite Superintendent and Management representative
- Close to grocery stores(Sobey's & Loblaws) steps to the Danforth (Bank, stores and a variety of restaurants).
- Quick access to DVP/401/404/Bayview extension via Pottery Road.

Please contact the Management Office for inquiries and to book an appointment show contact info .",craigslist
c_7174793082,BRAND NEW CONDOS AVAILABLE IMMEDIATELY FOR RENT,3000,900.0,https://images.craigslist.org/00j0j_ghe2VAoRRXK_09G077_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-brand-new-condos/7174793082.html,2020-08-10,43.6404,-79.3995,M5V 0E4,M5V,condo,2.0,2.0,True,False,"2BR / 2Ba 900ft2 available now furnished condo w/d in unit attached garage/ 2br - 900ft2 -Want to live in one of the hottest areas downtown?

We have EXCLUSIVE listings in the trendiest up-and-coming area of CityPlace!

Live where all the young professionals are and enjoy the convenience of living near the hip Financial
and Entertainment Districts, stylish restaurants, TTC, banks, grocery stores, and beautiful parks- all
just seconds away.

We have new condos available immediately!

PARADE 1 & PARADE 2
15 & 21 Iceboat Terr.
10 Capreol Crt.
151 Dan Leckie Way

LUNA & LUNA VISTA
8 Telegram Mews.
25 Capreol Crt.

NEO & LE MONTAGE
4K Spadina Ave.
25 Telegram Mews.

WEST ONE
15 Fort York Blvd.
11 Brunel Crt.
15 Brunel Crt.

PANORAMA
38 Dan Leckie Way
SPECTRA & QUARTZ
75 & 85 Queens Wharf Crt.

LIBRARY DISTRICT
170 Fort York Blvd.

SPECTRA/QUARTZ
75 Queens Wharf Crt.

FORWARD/NEWTON/EXCHANGE
70/80 & 90 Queens Wharf Crt.

RENTAL PRICES:
1 Bedroom- $2000-$2200
1 Bedroom+Den- $2100-$2300
2 Bedrooms- $2800-$3200
3 Bedrooms- $3500-$4000

TAZA REAL ESTATE, Brokerage is ready to find the perfect fit for you at NO COST. Please email or call
us at 416-653-TAZA to book an appointment with one of our condo specialists today. Or better yet
drop by our boutique office! We are conveniently located in the heart of CityPlace at 108 Fort York
Blvd.",craigslist
c_7168656214,2-bedroom Junction High Park with Parking & Subway,1795,,https://images.craigslist.org/00606_64oj2tqXfJA_0CI0lM_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-2-bedroom-junction-high-park/7168656214.html,2020-08-10,43.6605,-79.4633,M6P 2L7,M6P,loft,2.0,1.0,,True,"2BR / 1Ba available sep 1 cats are OK - purrr apartment no smoking off-street parking/ 2br -A big gorgeous bright 2-bedroom apartment is available now at $1,850 per month. Parking available!
If the ad is up, the loft is available. Call to arrange a viewing show contact info
About the Apartment
This clean friendly, safe and quiet, renovated loft is perfect for couples and professionals.
Located in the heart of the Junction surrounded by restaurants, cafes, boutiques, arts, health foods, organic grocers, entertainment, farmers market in summer, etc.
Walk Score of 97 out of 100: walkers’ paradise, daily errands do not require a car.
FEATURES:
• 2 bedrooms
• 2nd Floor
• Front and side entrances
• No one above you!
• Hardwood Floors
• Very high ceilings
• Large windows
• Bright rooms
• Free Parking 1 car
• Minutes to Subway

Price: $1,795

Utilities: Hydro only. Landlord pays for heating and water.

For viewing call at show contact info",craigslist
c_7165978326,Private offices in the Junction and High Park Junction,399,500.0,https://images.craigslist.org/00n0n_lueFu9I8bSj_0CI0lM_600x450.jpg,https://toronto.craigslist.org/tor/off/d/toronto-private-offices-in-the-junction/7165978326.html,2020-08-10,43.6605,-79.4633,M6P 2L7,M6P,,,,,False,"500ft2/ 500ft2 -As low at $399 month – available now for short or long terms.

Private offices for lease in the heart of artsy and trendy Junction!

Recently renovated, a friendly, clean, safe and quiet low-rise mixed building.

Vibrant community surrounded by restaurants, cafes, boutiques, arts, health foods, organic grocers, entertainment, farmers market in summer, etc.

TTC just outside front door. minutes to the subway, beautiful High Park, Gardiner and Lakeshore.

Features:

• Key Fob Entrance
• 24/7 Access
• From 70 sq. ft to 500 sq. ft.
• Offices space is on main floor
• Front and back entrances
• Beautifully designed, modern, clean and safe
• Private mailing address
• Full administrative support and mail handling
• AC
• Free high-speed WiFi/Internet
• Printing and Scanning
• Free boardroom
• Free reception area
• Free Utilities
• Full accessible bathroom
• Parking available (extra)
• Choose from 1 to 6 offices
• Private and secure
• Daily Cleaning
• Flexible Terms: 6 months minimum


Call Mark to arrange a viewing: show contact info",craigslist
c_7172764852,Commercial Studio Warehouse: St. Dupont St and Dufferin,3750,2000.0,https://images.craigslist.org/00i0i_9ki6yeuu549_0ka07l_600x450.jpg,https://toronto.craigslist.org/tor/off/d/toronto-commercial-studio-warehouse-st/7172764852.html,2020-08-10,43.668492,-79.438966,M6H 2A2,M6H,loft,,,,False,"2000ft2/ 2000ft2 -A big gorgeous commercial studio warehouse is available now. $3,750

Funky commercial studio loft in quiet warehouse building. Perfect for artists. Studios, on the second floor.

Recently renovated, a friendly, clean, safe and quiet low rise 2 story building. Vibrant community surrounded by restaurants, cafes, boutiques, arts, health foods, organic grocers, and entertainment.

24-hour TTC just outside the front door. minutes to the subway, beautiful High Park, Gardiner and Lakeshore.

FEATURES:
• Landlord will assist with upgrades
• Very high ceilings: 6 meters/20 feet
• Approx.: 2,000 sq. ft.
• Beautiful exposed timber ceilings
• Fully equipped bathroom
• 5 large windows
• New flooring

Utilities: extra

For viewing call Mark at show contact info",craigslist
c_7174788391,BRAND NEW 2 BED CONDO AT KING BLUE DOWNTOWN!,3300,900.0,https://images.craigslist.org/00W0W_42EWpnsz19Q_0uE0mZ_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-brand-new-2-bed-condo/7174788391.html,2020-08-10,43.6404,-79.3995,M5V 0E4,M5V,condo,2.0,2.0,,False,"2BR / 2Ba 900ft2 available now condo w/d in unit attached garage/ 2br - 900ft2 -Want to Live in Toronto's Hottest Brand New Luxury Projects in the Heart of Downtown!

“King Blue” is a Sophisticated Two-tower Boutique Hotel, Condo, and Museum Theatre Project by Greenland Group from Shanghai. With two majestic towers standing at 44 and 48 stories, a seven-story 'Primus Hotel' and the country's first 10,000 sq.ft. theatre museum, the fortune 500 enterprise group plans to make a striking mark on Toronto by delivering Ultimate luxury, Sophistication, and Amenities like never experienced before!

Steps To Restaurants, Shopping, Union Station, CN Tower, Rogers Center, TTC, Financial District, Entertainment District, Queen West, King West, Grocery, Hospitals, Universities, Colleges & Much Much More!!

Live In Complete Luxury & Enjoy High-end Finishes, Floor To Ceiling Windows, Massive Wrap Around Balcony, Stunning City Views+Top Of The Line Amenities!

This Bright & Spacious 2 Bedroom Corner Suite Is Available Immediately! (Parking Included) For Only $3,300/Month!!

Please Email Or Call Us At 416-653-TAZA To Book An Appointment!!!",craigslist
c_7172832357,ROSEDALE CHARMER LOWER LEVEL,1750,,https://images.craigslist.org/01414_isOUzSWn6kM_0lM0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-rosedale-charmer-lower-level/7172832357.html,2020-08-10,43.6827,-79.373,M4W 1Y4,M4W,apartment,1.0,1.0,,True,"1BR / 1Ba available now cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking detached garage/ 1br -The Opportunity To Live In Desirable North Rosedale Awaits You! Lovely Large & Bright Living Space.
Steps To Chorley Park, Ravines, Brickworks & Nearby To Branksome Hall, Dvp, And More!
Lower level unit w/ sep entrance. Newer blonde laminate floors, newer kitchen appliances, high ceilings and many windows. Laundry area w/ newer appliances.
1 Parking Included!",craigslist
c_7163573359,2 Bdrm Roncesvalles Village and Junction Triangle,1975,875.0,https://images.craigslist.org/00o0o_6ApTrNyWYy1_0CI0lM_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-2-bdrm-roncesvalles-village-and/7163573359.html,2020-08-10,43.654598,-79.451951,M6R 3B5,M6R,apartment,2.0,1.0,,True,"2BR / 1Ba 875ft2 available sep 1 cats are OK - purrr apartment carport/ 2br - 875ft2 -1st floor 2 bdrm apartment with parking available now.

2 bedrooms in the heart of artsy and trendy Roncesvalles Village and Junction Triangle. Perfect for singles, couples and professionals.

Recently renovated, a friendly, clean, safe and quiet low rise 3 story building.

Vibrant community surrounded by restaurants, cafes, boutiques, arts, health foods, organic grocers, entertainment, farmers market in summer, etc.

TTC just outside front door. 2-minute walk to the subway, beautiful High Park, Gardiner and Lakeshore.

FEATURES:

• Modern kitchen with and tons of cupboard space
• Very high ceilings
• Quiet insulated walls and floors
• Hardwood flooring
• Large windows throughout
• 1 Parking spot included

Utilities: Tenant responsible Hydro
Sorry, No Pets No Smoking

For viewing call show contact info",craigslist
